DATE,AUTHOR,TWEET
2016-11-08 00:32:21,e_nelsy,"RT @Jkineman: 'JOIN THE CAMPAIGN
#BlueWave #TNTweeters #p2
#ImWithHer #HillYes #UniteBlue 
#HILLARY #VOLUNTEER #Service
 ' HERE' "
2016-11-08 00:32:22,Tarji1,RT @VanJones68: THIS IS THE BIGOTRY WE MUST DEFEAT -- TOMORROW. Please RT and share everywhere. @realDonaldTrump #ImWithHer' 
2016-11-08 00:32:22,Kennedy___99,"RT @kmichelle: I enjoyed speaking with these young students about life, education and the importance of voting. ' #ImWithHer https://t.co/'"
2016-11-08 00:32:22,JMcLeod41,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:32:22,shorty0418,RT @LH6619: @SenSanders in a democracy #Hillary #Clinton shouldn't have cheated you out of the nomination and bought your silen' 
2016-11-08 00:32:22,gregsmi85740444,"@JoshSchwerin @HillaryClinton THESE FOLKS CAN'T AFFORD TO SEE A CONCERT, OUT OF WORK, . NO JOBS, THANK YOU HILLARY AND OBAMA"
2016-11-08 00:32:22,Columbus2382,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:32:22,Dungeon_Pederse,"RT @trumpUni: Thanks for following, retweeting &amp; posting with us. We hope we made a difference. Pls vote for @HillaryClinton.  https://t.co'"
2016-11-08 00:32:22,dancer8,RT @stringsNthings7: @SIRIUSXM @springsteen @HillaryClinton The Boss is now the Shill.  He wouldn't back this disaster if he gave a shit fo'
2016-11-08 00:32:22,JMZElection,RT @lordxmen2k: Thx President Obama you got me so fired up I won't be able to sleep tonight #ImWithHer #VoteHillary https://t.co/5ovKgoOqIu
2016-11-08 00:32:22,TheRealDuggyG2,#westvirginia be proud that u can elect #Hillary as #POTUS #climatechange fighter humankind defender ' #Election2016 #PresidentialElection
2016-11-08 00:32:22,TheUndine3,"RT @libertytarian: Fortunately there's not a Republican running 4 Prez
#Trump is INDEPENDENT who took GOP ballot
It's why RNC didn't s' "
2016-11-08 00:32:22,shellcoop7300,RT @theandyoverton: @mishacollins now moving down to Clifton Plaza with hundreds following. He is campaigning for @HillaryClinton in Cl' 
2016-11-08 00:32:22,Sean_Jordannnn,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:32:22,danramos210,"RT @zachhaller: #ImVotingBecause I oppose virtually everything @HillaryClinton stands for &amp;

all Americans must unite to defeat her https:/'"
2016-11-08 00:32:22,TonyObfenda,RT @NBCPhiladelphia: Crowd gathers outside @HillaryClinton campaign event at Independence Hall: https://t.co/11ceqOkdOy https://t.co/YQf5Bs'
2016-11-08 00:32:22,thinkinglatina,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:32:22,pacsgirl36,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:32:23,JayBShan2,RT @NeilTurner_: @HillaryClinton Hillary's campaign and DNC rigging the election!!! IMPORTANT WATCH!!! #VoterFraud https://t.co/Xt17w8CDm6
2016-11-08 00:32:23,KaylanGonzales,"RT @sixbennetts: @HillaryClinton 

You want to bloody our young, warhawk. 

#WW3withHILLARY 
#TrumpPence16 ' https://t.co/WvzfpzXUte"
2016-11-08 00:32:23,LOLGOP,71% say Trump has the temperament to assault the first woman president https://t.co/VgatHJfrJd
2016-11-08 00:32:23,KaalRatri731,@HillaryClinton YOU MAD WE ALL KNOW YOUR UNDER INVESTIGATION BY THE FBI YOU LYING HEFFER!
2016-11-08 00:32:23,kaylakaminski_,RT @danpfeiffer: Dems: we should all hope that we act with the same courage as the #NeverTrump Republicans if faced with a choice between c'
2016-11-08 00:32:23,LaurenKoether,"RT @zachhaller: #ImVotingBecause I oppose virtually everything @HillaryClinton stands for &amp;

all Americans must unite to defeat her https:/'"
2016-11-08 00:32:23,peelows,"RT @USAneedsTRUMP: #ElectionFinalThoughts
#ImVotingBecause border patrol warns of more terror attacks if @HillaryClinton wins

https://t.co'"
2016-11-08 00:32:23,rose_devan,RT @LaurenJauregui: Freakin out about Election Day lol make sure you all go out and VOTEEEEE TOMORROW!! #imwithHER
2016-11-08 00:32:23,ChetPowell,Here's a LIVE link to #GetOutTheVote for #Hillary w/@POTUS @FLOTUS @billclinton @ChelseaClinton #JonBonJovi &amp; BRUCE! https://t.co/XAv0YbuH2B
2016-11-08 00:32:23,RichardLafette,"@BobbyTBD @HillaryClinton The pic on the wall doesn't look like Hillary, though :)"
2016-11-08 00:32:23,PatriotesLibres,"RT @zachhaller: #ImVotingBecause I oppose virtually everything @HillaryClinton stands for &amp;

all Americans must unite to defeat her https:/'"
2016-11-08 00:32:23,domocoker,RT @OfficialYonceee: I need for EVERYONE who is able to vote to GO VOTE '@HillaryClinton #IVotedDidYou https://t.co/CI4k9Ta5Tn
2016-11-08 00:32:23,FionaAtNight,@pennjillette Thank you for voting for @HillaryClinton after all. She's not perfect but the only rational choice. Gary's fun but...nope.
2016-11-08 00:32:23,Infinite_Mike,"RT @EmmaVigeland: Nice snapchat filter, @prioritiesUSA. Was this your idea or @HillaryClinton's? I hear you guys have a very close wo' "
2016-11-08 00:32:23,MacCutchins,"RT @AndrewCMcCarthy: Clear majority of Americans will vote against #Hillary. If she wins, will GOP say voters have spoken so let's 'move on'"
2016-11-08 00:32:23,RitalinDosed,"RT @zachhaller: #ImVotingBecause I oppose virtually everything @HillaryClinton stands for &amp;

all Americans must unite to defeat her https:/'"
2016-11-08 00:32:23,lapierre_george,#BREAKING #PODESTAEMAILS 34 : #WikiLeaks releases ELECTION EVE batch of emails from #Clinton campaign chair  https://t.co/kg8o3GD29F Hotpa'
2016-11-08 00:32:23,WenAcst86,"RT @riotwomennn: Remember the election of 2016? How can I forget Pantsuits for Hillary Clinton, New York City? Wow  #Vote  #ImWithHer https'"
2016-11-08 00:32:23,TullisAlica,"RT @willyclicks: A Vote For Hillary is a Vote For World War 3! 

Are you 'with her' nuclear holocaust?

https://t.co/0M5FBW1y7j

#HillaryCl'"
2016-11-08 00:32:23,rebekahredux,"Was glad to vote early, but am also a bit sad not to be going to the polls with everyone tomorrow. Make good choices, America. #ImWithHer"
2016-11-08 00:32:23,LouAloPri610,"RT @HillaryforMN: Minnesotans vote. It's what we do.

Polls are open right now. Get it done ' https://t.co/XX5IKKUAC7

#ImWithHer' "
2016-11-08 00:32:24,Sheindie,RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer https://t.co/GGo9iHShGT '  #Podesta34
2016-11-08 00:32:23,rrbruni1,@ladygaga @realDonaldTrump @HillaryClinton Ha Ha Clinton will lose... https://t.co/jSfNC2YLbp
2016-11-08 00:32:24,SarahCBert,RT @danpfeiffer: Dems: we should all hope that we act with the same courage as the #NeverTrump Republicans if faced with a choice between c'
2016-11-08 00:32:24,broadsheet_ie,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:32:24,ckurt11,"RT @vivelafra: COLLUSION: For a year @CNN has lied to us, insulted our values &amp; cheated w/ #Hillary. Tomorrow we teach them a less' "
2016-11-08 00:32:24,MichaeleneTrac1,@Brendo18 yes and it is closed for refurbishment! Can't wait to see @HillaryClinton next time I go!
2016-11-08 00:32:24,Jknowstruth,RT @kkeelee: @theglobaluniter @bfraser747 @HillaryClinton She cares for herself and no one else. VOTE TRUMP Pence November 8
2016-11-08 00:32:24,Marianne_M_B,anon uncovered a pedo w links to #HillaryClinton #BarackObama #DavidBrock #GeorgeSoros #marinaabramovic #Podestas  https://t.co/HHrgOL4FZj
2016-11-08 00:32:24,lapierre_george,#PODESTAEMAILS 34 : #WikiLeaks releases ELECTION EVE batch of emails from #Clinton campaign chair  https://t.co/cfs3yRYOSg Hotpage_News
2016-11-08 00:32:24,zz201,RT @this1isno1: @HillaryClinton @POTUS -_________________- says the one that gave our nuclear response time on live national television.
2016-11-08 00:32:24,delisaandrelcz2,"RT @willyclicks: A Vote For Hillary is a Vote For World War 3! 

Are you 'with her' nuclear holocaust?

https://t.co/0M5FBW1y7j

#HillaryCl'"
2016-11-08 00:32:24,deejay90192,"RT @deejay90192: AA Voters Have the Power to #StopTrump
Let's give #PBO a good send-off. GO VOTE! #imWithHer #pa #Ohio #Michigan #MI' "
2016-11-08 00:32:24,BillofKentucky,RT @HubNews1: Trump v Clinton Daily #Trump2016 #ImWithHer @HubNews1 ! https://t.co/hk1bYwqFMq via @johngeaney @Chris_Johnson22 @jlly9 #trump
2016-11-08 00:32:24,1Birdie4Sanders,RT @1Birdie4Sanders: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer https://t.co/jEPVAPA9tV https://'
2016-11-08 00:32:24,KeepAmerGr8,RT @funder: #TrumpLeaks Trump used taxpayer's money to fix up his old hotel #dems #voteblue #imwither #imwithher #amjoy' 
2016-11-08 00:32:24,griffisk,RT @Darren32895836: It's Official Pensilvania is Coming Home For Donald Trump!!!@HillaryClinton 4Prison! #ElectionFinalThoughts' 
2016-11-08 00:32:25,NawafArh,@realDonaldTrump u were right when discribed #clinton crooked #ISIS maker I pitty #americans how come both u reached #PresidentialElection
2016-11-08 00:32:24,EzioTim,"@marfoglio777 hell, think of all the coffins @HillaryClinton created outside of this country, she might as well be endorsed by funeral homes"
2016-11-08 00:32:24,MegganAston,"madonna's photo https://t.co/QVgj3leh80 Oh, to be in NYC right now! #ImWithHer"
2016-11-08 00:32:25,lessguns,RT @shannonrwatts: It's Election Eve. #ImVotingBecause there are five living Presidents - and not one of them supports' 
2016-11-08 00:32:24,susansternberg,Phone banking for #Hillary is the place to be! Delighted to run into old friend + 1 State rep + my City Council rep https://t.co/Zqprr3eEyV
2016-11-08 00:32:24,yologuy,"@HillaryClinton  voted by mail Sat in CA, headed to Reno tomorrow to knock on doors! #StrongerTogether #ImWithHer #LetsDoThis"
2016-11-08 00:32:25,larryhinkle,@HRC and a lot of us fucking hate @HillaryClinton
2016-11-08 00:32:24,DavioAdrienne,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:32:25,mgreco84,Podesta eMails 34: Wikileaks releases second batch on Election Eve-https://t.co/vS6916acFu #Podesta34 #PodestaeMails34 #Podesta #Clinton
2016-11-08 00:32:25,JamesKennethBo2,RT @ThomasB00001: Not enough to simply beat #Trump.He must be crushed thoroughly. His kind must NEVER rise again! #p2 #ImWithHer' 
2016-11-08 00:32:25,IngwardGold,"RT @EmmaVigeland: CONFIRMED-- @HillaryClinton and her campaign met with Super PAC @prioritiesUSA, which is against the law. Jeez.' "
2016-11-08 00:32:25,Mountincc,"RT @bfraser747: ' #PodestaEmails33 

New emails: Donna Brazille 
leaked 2 more debate questions to #HillaryClinton ~ @wikileaks' "
2016-11-08 00:32:25,pgray41,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:32:25,896ehgrou,"RT @trumpUni: Thanks for following, retweeting &amp; posting with us. We hope we made a difference. Pls vote for @HillaryClinton.  https://t.co'"
2016-11-08 00:32:25,jillanne34,Holy!!!! We now got madonna!!!!!! '#imwithher https://t.co/o2ez7PiwlT
2016-11-08 00:32:25,Double_Monferin,"RT @willyclicks: A Vote For Hillary is a Vote For World War 3! 

Are you 'with her' nuclear holocaust?

https://t.co/0M5FBW1y7j

#HillaryCl'"
2016-11-08 00:32:25,LiberalLaChick,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:32:25,maddhousewife,@TEN_GOP @wendyvoss  @HillaryClinton @HillaryClinton this is fine as long as child isn't carrying gun.  child should hv  gun 2 kill abortnst
2016-11-08 00:32:25,BlendahTom,@zachhaller @HillaryClinton @danmericaCNN MAGA my friend!!!
2016-11-08 00:32:26,js_edit,RT @JustaFan18: @danmericaCNN @Amplitude350Lee That made me tear up.  #HRC really does care &amp; has since she was young. #voteblue #congress'
2016-11-08 00:32:26,NewReid,RT @davidaxelrod: She's @realDonaldTrump problem in a nutshell: college-educated; Latina; @GOP activist--&amp; voting for @HillaryClinton. http'
2016-11-08 00:32:26,shybambi83,"RT @true_pundit: 'I Just Lost All Faith In Our Deeply Corrupt Legal System And In The Rule Of Law In The US' #Hillary #TruePundit

https://'"
2016-11-08 00:32:26,TheSteeldawn,"RT @zachhaller: #ImVotingBecause I oppose virtually everything @HillaryClinton stands for &amp;

all Americans must unite to defeat her https:/'"
2016-11-08 00:32:26,myofb13,"RT @GatorsEite23: .@HillaryClinton ""totally blew the mass incarceration question."" &amp; Her husband helped cause the problem.' "
2016-11-08 00:32:26,FauxMcCaskey,They are still throwing some serious 'Bo at each other https://t.co/gppAPlhvMU
2016-11-08 00:32:26,TheyCallMeMango,@HillaryClinton good luck tomorrow Hun
2016-11-08 00:32:26,SCunningham70,"RT @USAforTrump2016: Hey @HillaryClinton, all of these voters are headed to the polls tomrrow...Nervous yet? #ElectionFinalThoughts https:/'"
2016-11-08 00:32:26,junren65,RT @Rosenchild: The WORLD is Watching and Hoping for @HillaryClinton to Win: Europe knows that Trump is a Disaster for Everyone.' 
2016-11-08 00:32:26,ZaneMaxs,RT @WeNeedTrump: BREAKING: More emails just released. DM me if you find anything good! https://t.co/vnv2MHLNUQ
2016-11-08 00:32:26,father_theodor,"Will someone attempt explaining how #HRC can fix anything. Banks, Pharmas, FossilFuel, Arms - #HRC? Really?' https://t.co/4eNxxiTpDr"
2016-11-08 00:32:26,RyanSullivanMI,Pretty intense read: I want #HillaryClinton to be president. And I want to understand why. #women https://t.co/mxSSpHS7eb
2016-11-08 00:32:26,nickoml,Meow :3 @HillaryClinton
2016-11-08 00:32:26,rookhock21,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:32:26,PrimaDonna001,"RT @nobarriers2016: ""In the White House she will stand up to the gun lobby, that is why I am voting for #Hillary"" -@GabbyGiffords' "
2016-11-08 00:32:26,MyRightWingSide,"RT @zachhaller: #ImVotingBecause the @HillaryClinton campaign is a disgrace to American democracy &amp;

their lies &amp; corruption must b' "
2016-11-08 00:32:26,goodboy4kyaa,"If @HillaryClinton wins , there is no more money, the money i had for porn will now go to forced health care at $700 a month, it's over"
2016-11-08 00:32:26,PrimeauNeil,RT @roycan79: #NEWHAMPSHIRE'S 2017 #OBAMACARE PREMIUMS UP 19-39%! Families say w/ STAGNANT wages can't AFFORD!  #Trump will LOWER' 
2016-11-08 00:32:26,rachel_dumais,RT @Raffi_RC: these 3 videos are brilliant. inspiring. thank you! #Election2016 #HillaryClinton #DonaldTrump but i won't repeat y' 
2016-11-08 00:32:26,PendragonX4T,"RT @politico: Chelsea Clinton on @HillaryClinton: ""I am fiercely, ridiculously proud to be her daughter."" https://t.co/72UKFDqNWE"
2016-11-08 00:32:26,NoMoreDon8,"#tytlive @HillaryClinton also said she didn't 'remember' when confronted abt her saying ""bring them to heel."" https://t.co/eqSxMyDJky"
2016-11-08 00:32:27,lwallss,RT @INeedja_Kadeeja: Please don't blow a 3-1 lead @HillaryClinton
2016-11-08 00:32:27,Keyster101Rich,"RT @achieffo24: @realDonaldTrump @LouDobbs @seanhannity @CNN  @DonaldJTrumpJr @EricTrump @ericbolling @FoxNews 
Why is HRC still fr' "
2016-11-08 00:32:27,CountTheRed,"Podesta dump #34......Enjoy and share your findings
#DrainTheSwamp
#FlyTheFlag
#CrookedHillayLies https://t.co/ZjVYnMMRPZ"
2016-11-08 00:32:27,freyermalou,"RT @vivelafra: COLLUSION: For a year @CNN has lied to us, insulted our values &amp; cheated w/ #Hillary. Tomorrow we teach them a less' "
2016-11-08 00:32:27,realLwvanhuss,Sitting and waiting patiently for the Philly Speech. ABC already cued up for live streaming.  @HillaryClinton
2016-11-08 00:32:27,cerah_hedrick,"RT @JordanChariton: BREAKING: @DrJillStein files FEC Complaint Against @realDonaldTrump, @HillaryClinton for Illegal Super PAC Coordina' "
2016-11-08 00:32:27,uZlu_Creative,"RT @LetsGoHillary: #ImVotingBecause Donald #Trump Is #Unfit To Hold The #Nuclear Codes
#SystemIsRigged #VoteYourConscience
#ImWithHer' "
2016-11-08 00:32:27,SUNDANCERIJ,RT @MichelleKOrts10: Entire global network of @Twitter &amp; #WIkileaks endured a cyber attack went off line due to this BOMBSHELL @wikileaks h'
2016-11-08 00:32:27,RyanSullivanMI,Pretty intense read: I want #HillaryClinton to be president. And I want to understand why. #women https://t.co/Vmobh9ITPA
2016-11-08 00:32:27,Yay_Its_Sara,RT @NBCBLK: NBA Champ @KingJames urges the crowd at a rally for @HillaryClinton in Cleveland to get out and vote. https://t.co/zOQ4JUaivc
2016-11-08 00:32:27,JosevictorJose,RT @ladygaga: . @realDonaldTrump you divided us with hateful language &amp; fear . I love everyone in this country and I vote for' 
2016-11-08 00:32:27,Menalinda,RT @TheRework: Doing it backwards and Heels for years #WearWhiteToVote honor women who died fighting for the right to vote' 
2016-11-08 00:32:27,BlgaethGaeth,"RT @pistachio922: @HillaryClinton @POTUS @LouDobbs 

YOU FOOLED US ALL WITH 

HOPE &amp; CHANGE

TWICE

but not again

@realDonaldTrump"
2016-11-08 00:32:27,ElizabethVlaho1,RT @bblancoynot: #ElectionFinalThoughts The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer https://t.co/'
2016-11-08 00:32:27,OBlakely,"RT @BernieSanders: ""The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competiti' "
2016-11-08 00:32:27,gpolosecki,"RT @ScienceNews: See what @HillaryClinton and @realDonaldTrump have said about space exploration, climate change &amp; more https://t.co/Fm25wZ'"
2016-11-08 00:32:27,herr_wert,"RT @politico: Chelsea Clinton on @HillaryClinton: ""I am fiercely, ridiculously proud to be her daughter."" https://t.co/72UKFDqNWE"
2016-11-08 00:32:27,bwtthead,"RT @zachhaller: #ImVotingBecause I oppose virtually everything @HillaryClinton stands for &amp;

all Americans must unite to defeat her https:/'"
2016-11-08 00:32:27,Jcons2121,RT @trutherbotred: State Dept says #Clinton hid $1m US 'gift' from Qatar (at the time Qatar was funding ISIS): https://t.co/Umrfi3DNQu
2016-11-08 00:32:27,TrustyGordon,RT @GodbotAF: @HillaryClinton the November surprise that turned out to be too gruesome for TV. https://t.co/Ff8uOEIHwu
2016-11-08 00:32:26,lynleigh_mead,Wishing I could be at #IndependenceHall tomorrow to see history made! #ImWitHer #ElectionFinalThoughts' https://t.co/moUy7rASLK
2016-11-08 00:32:27,EldrigeLe,"RT @AnitaNelson: If Trump had done his manufacturing &amp; bought US Steel, a lot of those refineries might still be running! #HillaryHasPlans'"
2016-11-08 00:32:27,karenrotor2,@EricHolder @realDonaldTrump @HillaryClinton @USMC @POTUS @CIA @CivilRights @DHSgov @Alamo @AZStateBar shoot us. Every other country gets
2016-11-08 00:32:27,yombs,"I've never seen someone lies so unnecessarily about stuff like @realDonaldTrump does, I mean who lies like that??? #NeverTrump"
2016-11-08 00:32:27,mahondc,Love me some of #TheBoss https://t.co/BrYhKzBG1R
2016-11-08 00:32:27,DeplorableBride,RT @LT_Misc: I am SO SO disappointed in GW Bush and HW Bush. I THOUGHT that they were a REPUBLICANS. https://t.co/Brc04aw2jS
2016-11-08 00:32:28,laurenloves27,RT @LaurenJauregui: Freakin out about Election Day lol make sure you all go out and VOTEEEEE TOMORROW!! #imwithHER
2016-11-08 00:32:27,NotTheNewz,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:32:28,alexcarney3451,"RT @willyclicks: A Vote For Hillary is a Vote For World War 3! 

Are you 'with her' nuclear holocaust?

https://t.co/0M5FBW1y7j

#HillaryCl'"
2016-11-08 00:32:28,jb876543,RT @AnthonyCumia: #HillaryClinton says she wants to be president for everybody after bad mouthing #Trump supporters for over a year. Fuck h'
2016-11-08 00:32:28,altum_teresa,RT @Darren32895836: If Obama wasn't protecting @HillaryClinton she'd be behind bars already!!#ElectionFinalThoughts #Election2016' 
2016-11-08 00:32:28,shan_shannon,RT @Paulislif3: #PodestaEmails34 are out let's get this trending guys. #Wikileaks https://t.co/jwgA20NdxH
2016-11-08 00:32:28,spacecatz,RT @dietcig: pls vote Hillary tomorrow. take a sec to read up on ur local gov too. it'll make a difference to know who ur pickin in the pol'
2016-11-08 00:32:28,KeepAmerGr8,RT @funder: #TrumpLeaks Ivanka Trump &amp; Clothing Line Reported for Trade Violations-Statement @KeepAmerGr8 below #amjoy' 
2016-11-08 00:32:28,SkyflowerSylvia,RT @funder: #TrumpLeaks Asst US Atty memo to Trump cites he didn't follow Federal Court Orders In Housing Discrimination Case' 
2016-11-08 00:32:28,SonyaShuler,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:32:28,Daphne11111111,RT @TylerPreston20: Even more emails from Wikileaks: https://t.co/hGhZHUWqLi
2016-11-08 00:32:28,PalmMichael,"RT @BernieSanders: ""The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competiti' "
2016-11-08 00:32:28,carolinelv,"RT @sunnyherring1: #Wikileaks NYPD Arrests4 #ClintonPedophilia #Children SexSlavery 
BOTH HC&amp;BC
#HillaryClinton'sChief #Podesta Part o' "
2016-11-08 00:32:28,thcrw7391,"RT @timelinediva: Nope I most certainly don't, and you shouldn't either! #nevertrump #neverhillary #garyjohnson' https://t.co/RQ5fBAhztT"
2016-11-08 00:32:28,candypriano,"RT @SandraTXAS: Here is what Trump does when no one is watching

#HillaryIndictment
#Hillary #ImWithHer not!
#MAGA #AmericaFirst https://t.'"
2016-11-08 00:32:28,amberaphoto,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:32:28,suggjj,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:32:28,NncyRuth,"RT @CorrectRecord: .@HillaryClinton helped restore America's leadership and standing in the world. #ImWithHer

https://t.co/KkG81M36YL http'"
2016-11-08 00:32:28,SlimShekar,RT @lonireeder: @LisaBloom - when you 'know' someone he's made the attempt with! ' #NeverTrump https://t.co/UBXdAP0y3E
2016-11-08 00:32:28,orgainkorgain,RT @Honey17011: #ImWithHer because she's kick-ass smart and smart enough to kick the right ass.  #NeverTrump #DirtyDonald https://t.co/u3KS'
2016-11-08 00:32:28,farfelm,RT @movietvtechgeek: will #Republicans still love #Wikileaks when Julian Assange turns on them? #ImWithHer https://t.co/wojBzzQAjp
2016-11-08 00:32:28,reguiornot,RT @LaurenJauregui: Freakin out about Election Day lol make sure you all go out and VOTEEEEE TOMORROW!! #imwithHER
2016-11-08 00:32:28,MiniGemi,RT @TerrillCharming: This is probably true @HillaryClinton but #ImWithHer https://t.co/YXmH1w1fkk
2016-11-08 00:32:28,paulacoltrane_c,"RT @ABCPolitics: .@HillaryClinton: ""We are already great, but we can be greater, and we will be greater."" https://t.co/9gJY87hhON https://t'"
2016-11-08 00:32:28,respectinc,RT @RachelAzzara: Election night cocktails #ImWithHer #UniteBlue #GOTV https://t.co/EqgVytt4su
2016-11-08 00:32:29,brendan01234,@HillaryClinton @POTUS She is a really bad role model under 2 FBI investigations a big liar  #draintheswamp #TrumpPence16 #MAGA
2016-11-08 00:32:29,nadinesque,"RT @heartfiIIia: @mintedjasika jas has something to say, YALL: https://t.co/WnosC8q7km"
2016-11-08 00:32:29,diypotus,"No Matter What Happens On Election Day, Most Americans Won't Be S ... - https://t.co/ll2Bpl0x9D - #Clinton #diypotus #election2016"
2016-11-08 00:32:29,MonnieJ62,"RT @bfraser747: ' #PodestaEmails33 

New emails: Donna Brazille 
leaked 2 more debate questions to #HillaryClinton ~ @wikileaks' "
2016-11-08 00:32:29,georgievg55,"RT @AtotheG: Midnight. Raleigh. '
'Hillary 
' Lady Gaga
' Bill &amp; Chelsea Clinton
' Jon Bon Jovi
' Dj Samantha Ronson 
#ImWithHer
https://t.'"
2016-11-08 00:32:29,MistyGilliam1,"RT @RealPreserve: EQUAL RIGHTS FOR BOTH GENDERS
#TrumpPence16 #MAGA3x #ImWithHer #WithHerFirst #WithHer2016 #ClintonKaine2016' "
2016-11-08 00:32:29,jewelbird918,RT @candypie22: @CNN @RealMuckmaker @CNNOpinion I LOVE ANA SO MUCH!!!! She's so real!!! #ImWithHer
2016-11-08 00:32:29,kristenhopf,"RT @BrianPHickey: 7:11 pm, Election Eve, Independence Mall, Philadelphia, @HillaryClinton election-eve rally. https://t.co/QMaFYQxU1x"
2016-11-08 00:32:29,_JuanTheDon,Tomorrow is gonna be a life changing day !  #Hillary or #Trump
2016-11-08 00:32:29,thetatechnology,"RT @ScienceNews: See what @HillaryClinton and @realDonaldTrump have said about space exploration, climate change &amp; more https://t.co/Fm25wZ'"
2016-11-08 00:32:29,PLisaj,"RT @vivelafra: COLLUSION: For a year @CNN has lied to us, insulted our values &amp; cheated w/ #Hillary. Tomorrow we teach them a less' "
2016-11-08 00:32:29,PaulTown_,RT @desusnice: this tweet not gonna go the way you want scott https://t.co/Qpn0mvuALl
2016-11-08 00:32:29,BrooksDslbrooks,RT @ActionTime: Glenn Beck: 'Obama made me a better man'#VoteBlue #UniteBlue #ClintonKaine #HillYes #Hillary2016 #ImWithHer #HFA #RT https:'
2016-11-08 00:32:29,DevonRuhl,"RT @amberdiscko: .@HillaryClinton has been: 
' Lawyer
' Law Professor
' First Lady Of AR
' First Lady of U.S.
' US Senator
' Secretary of S'"
2016-11-08 00:32:29,Cookster74,I'm spending #ElectionEve doing book reviews; first up; @Andy #Superficial; thus far an amazing read &amp; welcome escape! #ImWithHer #vote
2016-11-08 00:32:29,Kath_meg,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:32:29,BJBrancher,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:32:29,kelshawelsha_,RT @OfficialYonceee: I need for EVERYONE who is able to vote to GO VOTE '@HillaryClinton #IVotedDidYou https://t.co/CI4k9Ta5Tn
2016-11-08 00:32:29,realityCheck101,RT @DistCouncil37: 12 Reasons to Vote for @HillaryClinton  That Have Nothing to Do With @realDonaldTrump https://t.co/tGs2eICjHe cc @Katrin'
2016-11-08 00:32:29,PSUNDARAKUMAR,the word of God as prophesy in o/test TO BE FULFILLED  then you will be historic woman to be voted &amp; selected to next POUTS@HillaryClinton
2016-11-08 00:32:30,aunticorruption,"RT @Naumovich: #ImVotingBecause #Hillary shouldn't have nukes!

#ElectionFinalThoughts #MAGA #2a #Hillary #Trump #LockHerUp' "
2016-11-08 00:32:30,Turning3010,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:32:29,e_nelsy,RT @hermanbutler1: Bill Maher Has A DIRE Election Message The Whole Country Should Listen To VIDEO https://t.co/eo03N3oDJs #TNTweeters #uni'
2016-11-08 00:32:30,blheels3,@HillaryClinton I'm with you all the way in Missouri
